File heuristica_inicial vecindad break_point valor tiempo
P-n19-k2 radial interchange 1 1000 242.451 242.451 1.995586
P-n19-k2 radial interchange 1 5000 242.451 242.451 50.8572333333
P-n19-k2 radial interchange 1 10000 242.451 242.451 268.443005333
P-n19-k2 radial interchange 2 1000 242.451 242.451 4.18236633333
P-n19-k2 radial interchange 2 5000 242.451 242.451 42.8786776667
P-n19-k2 radial interchange 2 10000 242.451 242.451 155.945868333
P-n19-k2 radial interchange 3 1000 242.451 242.451 1.52419566667
P-n19-k2 radial interchange 3 5000 242.451 242.451 24.7370606667
P-n19-k2 radial interchange 3 10000 242.451 242.451 94.7282153333
P-n19-k2 radial interchange 4 1000 242.264333333 241.891 1.73111566667
P-n19-k2 radial interchange 4 5000 242.020333333 241.159 22.1762106667
P-n19-k2 radial interchange 4 10000 242.451 242.451 108.169418333
P-n19-k2 radial interchange 5 1000 242.451 242.451 0.722170666667
P-n19-k2 radial interchange 5 5000 242.451 242.451 21.6348313333
P-n19-k2 radial interchange 5 10000 242.451 242.451 64.4761943333
P-n19-k2 radial interchange 6 1000 242.451 242.451 0.490735
P-n19-k2 radial interchange 6 5000 242.451 242.451 8.52947266667
P-n19-k2 radial interchange 6 10000 239.494333333 233.581 32.5397976667
P-n19-k2 radial interchange 7 1000 242.451 242.451 0.487877333333
P-n19-k2 radial interchange 7 5000 242.451 242.451 8.48814366667
P-n19-k2 radial interchange 7 10000 242.451 242.451 32.1381546667
P-n19-k2 radial interchange 8 1000 242.451 242.451 0.573623333333
P-n19-k2 radial interchange 8 5000 242.451 242.451 8.94830466667
P-n19-k2 radial interchange 8 10000 240.456666667 236.468 33.4964646667
P-n19-k2 radial interchange 9 1000 240.456666667 236.468 0.489346
P-n19-k2 radial interchange 9 5000 242.451 242.451 8.580976
P-n19-k2 radial interchange 9 10000 242.451 242.451 32.1633526667
P-n19-k2 radial 2-opt 0 1000 242.451 242.451 5.26063433333
P-n19-k2 radial 2-opt 0 5000 233.581 233.581 87.4916066667
P-n19-k2 radial 2-opt 0 10000 235.582666667 233.581 294.337147333
P-n19-k2 radial 2-opt 1 1000 242.451 242.451 3.44036233333
P-n19-k2 radial 2-opt 1 5000 239.494333333 233.581 61.4105213333
P-n19-k2 radial 2-opt 1 10000 236.537666667 233.581 315.807982
P-n19-k2 radial 2-opt 2 1000 242.451 242.451 0.6753
P-n19-k2 radial 2-opt 2 5000 242.451 242.451 40.479332
P-n19-k2 radial 2-opt 2 10000 233.581 233.581 200.644531333
P-n19-k2 radial 2-opt 3 1000 242.451 242.451 2.79088033333
P-n19-k2 radial 2-opt 3 5000 240.456666667 236.468 33.1904186667
P-n19-k2 radial 2-opt 3 10000 233.581 233.581 105.289154333
P-n19-k2 radial 2-opt 4 1000 242.371333333 242.212 1.64161966667
P-n19-k2 radial 2-opt 4 5000 236.537666667 233.581 36.8069383333
P-n19-k2 radial 2-opt 4 10000 237.5 233.581 131.471576
P-n19-k2 radial 2-opt 5 1000 242.451 242.451 0.771699666667
P-n19-k2 radial 2-opt 5 5000 242.451 242.451 20.9903536667
P-n19-k2 radial 2-opt 5 10000 237.577 233.581 74.2259276667
P-n19-k2 radial 2-opt 6 1000 242.451 242.451 0.514358333333
P-n19-k2 radial 2-opt 6 5000 242.451 242.451 8.980389
P-n19-k2 radial 2-opt 6 10000 238.462333333 236.468 37.864685
P-n19-k2 radial 2-opt 7 1000 242.451 242.451 0.500057
P-n19-k2 radial 2-opt 7 5000 240.27 236.468 9.341103
P-n19-k2 radial 2-opt 7 10000 238.462333333 236.468 36.6567716667
P-n19-k2 radial 2-opt 8 1000 242.451 242.451 1.86139366667
P-n19-k2 radial 2-opt 8 5000 242.264333333 241.891 10.6368873333
P-n19-k2 radial 2-opt 8 10000 240.456666667 236.468 37.380803
P-n19-k2 radial 2-opt 9 1000 242.451 242.451 0.472428666667
P-n19-k2 radial 2-opt 9 5000 238.462333333 236.468 9.95191633333
P-n19-k2 radial 2-opt 9 10000 240.745 237.893 36.8610723333
P-n19-k2 goloso interchange 0 1000 297.234 297.234 1.56728633333
P-n19-k2 goloso interchange 0 5000 297.234 297.234 59.717404
P-n19-k2 goloso interchange 0 10000 297.116666667 296.882 391.786552667
P-n19-k2 goloso interchange 1 1000 297.234 297.234 2.49065466667
P-n19-k2 goloso interchange 1 5000 297.234 297.234 62.0215066667
P-n19-k2 goloso interchange 1 10000 297.234 297.234 352.072272
P-n19-k2 goloso interchange 2 1000 290.954 278.394 0.747113
P-n19-k2 goloso interchange 2 5000 296.414333333 294.775 44.4185246667
P-n19-k2 goloso interchange 2 10000 297.234 297.234 175.788086333
P-n19-k2 goloso interchange 3 1000 277.109666667 236.861 1.047229
P-n19-k2 goloso interchange 3 5000 297.234 297.234 25.282176
P-n19-k2 goloso interchange 3 10000 296.510333333 295.063 108.128307333
P-n19-k2 goloso interchange 4 1000 295.283333333 291.382 2.16205066667
P-n19-k2 goloso interchange 4 5000 297.234 297.234 21.908519
P-n19-k2 goloso interchange 4 10000 297.234 297.234 119.574105
P-n19-k2 goloso interchange 5 1000 297.234 297.234 1.55442266667
P-n19-k2 goloso interchange 5 5000 296.795 295.917 16.8910206667
P-n19-k2 goloso interchange 5 10000 288.548666667 271.178 97.594918
P-n19-k2 goloso interchange 6 1000 297.234 297.234 0.731088333333
P-n19-k2 goloso interchange 6 5000 297.117666667 296.885 11.8939693333
P-n19-k2 goloso interchange 6 10000 290.220333333 278.652 44.102081
P-n19-k2 goloso interchange 7 1000 297.234 297.234 0.713174333333
P-n19-k2 goloso interchange 7 5000 297.234 297.234 11.757574
P-n19-k2 goloso interchange 7 10000 271.644666667 264.257 44.0397366667
P-n19-k2 goloso interchange 8 1000 297.234 297.234 0.80983
P-n19-k2 goloso interchange 8 5000 281.900666667 251.234 11.8391483333
P-n19-k2 goloso interchange 8 10000 295.746666667 292.772 44.85716
P-n19-k2 goloso interchange 9 1000 297.234 297.234 0.727878333333
P-n19-k2 goloso interchange 9 5000 288.324333333 280.546 11.881246
P-n19-k2 goloso interchange 9 10000 286.896333333 279.48 44.535788
P-n19-k2 goloso 2-opt 0 1000 295.208666667 293.13 2.69576866667
P-n19-k2 goloso 2-opt 0 5000 264.215 255.046 94.7123383333
P-n19-k2 goloso 2-opt 0 10000 252.194 252.194 423.247222667
P-n19-k2 goloso 2-opt 1 1000 280.228333333 252.194 4.59674866667
P-n19-k2 goloso 2-opt 1 5000 256.099 252.194 82.787092
P-n19-k2 goloso 2-opt 1 10000 252.194 252.194 432.408730667
P-n19-k2 goloso 2-opt 2 1000 297.234 297.234 2.81511533333
P-n19-k2 goloso 2-opt 2 5000 256.163 252.194 45.8051463333
P-n19-k2 goloso 2-opt 2 10000 253.336 252.194 224.533144
P-n19-k2 goloso 2-opt 3 1000 295.977666667 293.465 1.58669966667
P-n19-k2 goloso 2-opt 3 5000 268.249666667 252.194 33.1481693333
P-n19-k2 goloso 2-opt 3 10000 252.194 252.194 155.514145333
P-n19-k2 goloso 2-opt 4 1000 278.199666667 267.258 3.66898833333
P-n19-k2 goloso 2-opt 4 5000 269.255666667 252.194 41.971071
P-n19-k2 goloso 2-opt 4 10000 256.29 252.194 160.221326667
P-n19-k2 goloso 2-opt 5 1000 293.075333333 284.758 2.076211
P-n19-k2 goloso 2-opt 5 5000 276.889666667 273.555 29.4571973333
P-n19-k2 goloso 2-opt 5 10000 261.444666667 255.046 134.911850333
P-n19-k2 goloso 2-opt 6 1000 292.965 284.427 0.679071
P-n19-k2 goloso 2-opt 6 5000 285.182 279.064 12.2267866667
P-n19-k2 goloso 2-opt 6 10000 255.708 255.708 49.691429
P-n19-k2 goloso 2-opt 7 1000 285.809333333 279.768 0.962589666667
P-n19-k2 goloso 2-opt 7 5000 252.194 252.194 0.406628666667
P-n19-k2 goloso 2-opt 7 10000 252.194 252.194 17.780959
P-n19-k2 goloso 2-opt 8 1000 297.234 297.234 0.721978666667
P-n19-k2 goloso 2-opt 8 5000 264.918 252.194 16.332664
P-n19-k2 goloso 2-opt 8 10000 253.365333333 252.194 42.0687433333
P-n19-k2 goloso 2-opt 9 1000 285.294666667 261.416 0.918497666667
P-n19-k2 goloso 2-opt 9 5000 268.736666667 252.194 13.70428
P-n19-k2 goloso 2-opt 9 10000 255.134333333 252.194 48.969724
