File heuristica_inicial vecindad break_point valor tiempo
P-n45-k5 savings interchange 0 1000 572.952 572.952 17.809934333333334
P-n45-k5 savings interchange 0 5000 572.952 572.952 247.7355356666667
P-n45-k5 savings interchange 0 10000 572.952 572.952 1125.024284
P-n45-k5 savings interchange 1 1000 572.952 572.952 17.509943
P-n45-k5 savings interchange 1 5000 572.952 572.952 219.96858033333334
P-n45-k5 savings interchange 1 10000 572.952 572.952 1128.1075966666665
P-n45-k5 savings interchange 2 1000 572.952 572.952 12.200187666666666
P-n45-k5 savings interchange 2 5000 572.952 572.952 157.90119566666667
P-n45-k5 savings interchange 2 10000 572.952 572.952 633.2649576666666
P-n45-k5 savings interchange 3 1000 572.952 572.952 12.814015333333332
P-n45-k5 savings interchange 3 5000 572.952 572.952 87.13503366666667
P-n45-k5 savings interchange 3 10000 572.952 572.952 419.4964283333333
P-n45-k5 savings interchange 4 1000 572.952 572.952 3.6465333333333327
P-n45-k5 savings interchange 4 5000 572.952 572.952 106.77877433333333
P-n45-k5 savings interchange 4 10000 572.952 572.952 516.3316523333333
P-n45-k5 savings interchange 5 1000 572.952 572.952 6.189365
P-n45-k5 savings interchange 5 5000 572.952 572.952 69.56646666666667
P-n45-k5 savings interchange 5 10000 572.952 572.952 299.672241
P-n45-k5 savings interchange 6 1000 572.952 572.952 2.102017666666667
P-n45-k5 savings interchange 6 5000 572.952 572.952 22.874559
P-n45-k5 savings interchange 6 10000 572.952 572.952 79.40721633333334
P-n45-k5 savings interchange 7 1000 572.952 572.952 2.1049966666666666
P-n45-k5 savings interchange 7 5000 572.952 572.952 22.823342999999998
P-n45-k5 savings interchange 7 10000 572.952 572.952 79.26353266666668
P-n45-k5 savings interchange 8 1000 572.952 572.952 2.255278
P-n45-k5 savings interchange 8 5000 572.952 572.952 24.445873333333335
P-n45-k5 savings interchange 8 10000 572.952 572.952 91.35971433333333
P-n45-k5 savings interchange 9 1000 572.952 572.952 2.1534383333333333
P-n45-k5 savings interchange 9 5000 572.952 572.952 23.976298333333332
P-n45-k5 savings interchange 9 10000 572.952 572.952 80.17312233333332
P-n45-k5 savings 2-opt 0 1000 572.952 572.952 12.500749666666666
P-n45-k5 savings 2-opt 0 5000 572.952 572.952 196.35721866666665
P-n45-k5 savings 2-opt 0 10000 572.952 572.952 997.2874443333334
P-n45-k5 savings 2-opt 1 1000 572.952 572.952 2.5260193333333336
P-n45-k5 savings 2-opt 1 5000 572.952 572.952 206.913895
P-n45-k5 savings 2-opt 1 10000 572.952 572.952 1002.0721023333334
P-n45-k5 savings 2-opt 2 1000 572.952 572.952 7.097021666666667
P-n45-k5 savings 2-opt 2 5000 572.952 572.952 104.21164933333334
P-n45-k5 savings 2-opt 2 10000 572.952 572.952 533.5210823333333
P-n45-k5 savings 2-opt 3 1000 572.952 572.952 5.9293890000000005
P-n45-k5 savings 2-opt 3 5000 572.952 572.952 78.07234033333333
P-n45-k5 savings 2-opt 3 10000 572.952 572.952 386.085851
P-n45-k5 savings 2-opt 4 1000 572.952 572.952 5.3113079999999995
P-n45-k5 savings 2-opt 4 5000 572.952 572.952 92.57770333333333
P-n45-k5 savings 2-opt 4 10000 572.952 572.952 377.92792733333334
P-n45-k5 savings 2-opt 5 1000 572.952 572.952 5.303563333333334
P-n45-k5 savings 2-opt 5 5000 572.952 572.952 59.764616666666676
P-n45-k5 savings 2-opt 5 10000 572.952 572.952 251.07239733333336
P-n45-k5 savings 2-opt 6 1000 572.952 572.952 1.3783016666666665
P-n45-k5 savings 2-opt 6 5000 572.952 572.952 21.93332666666667
P-n45-k5 savings 2-opt 6 10000 572.952 572.952 81.89096766666667
P-n45-k5 savings 2-opt 7 1000 572.952 572.952 1.3966290000000001
P-n45-k5 savings 2-opt 7 5000 572.952 572.952 20.67322366666667
P-n45-k5 savings 2-opt 7 10000 572.952 572.952 84.55366733333334
P-n45-k5 savings 2-opt 8 1000 572.952 572.952 2.5035806666666667
P-n45-k5 savings 2-opt 8 5000 572.952 572.952 23.808113666666667
P-n45-k5 savings 2-opt 8 10000 572.952 572.952 100.64801299999999
P-n45-k5 savings 2-opt 9 1000 572.952 572.952 1.494833
P-n45-k5 savings 2-opt 9 5000 572.952 572.952 21.49826966666667
P-n45-k5 savings 2-opt 9 10000 572.952 572.952 82.05272066666667
P-n45-k5 sweep interchange 0 1000 711.002 711.002 17.803958333333334
P-n45-k5 sweep interchange 0 5000 711.002 711.002 254.13946566666667
P-n45-k5 sweep interchange 0 10000 711.002 711.002 1128.5669006666667
P-n45-k5 sweep interchange 1 1000 704.0483333333333 690.141 23.489322666666666
P-n45-k5 sweep interchange 1 5000 710.7926666666666 710.374 262.54313333333334
P-n45-k5 sweep interchange 1 10000 700.11 678.326 1116.1945956666668
P-n45-k5 sweep interchange 2 1000 711.002 711.002 9.010576666666667
P-n45-k5 sweep interchange 2 5000 711.002 711.002 175.03003366666667
P-n45-k5 sweep interchange 2 10000 711.002 711.002 624.6180066666667
P-n45-k5 sweep interchange 3 1000 711.002 711.002 13.62403
P-n45-k5 sweep interchange 3 5000 711.002 711.002 100.72776733333335
P-n45-k5 sweep interchange 3 10000 711.002 711.002 396.60881566666666
P-n45-k5 sweep interchange 4 1000 708.8583333333332 704.571 18.748945666666668
P-n45-k5 sweep interchange 4 5000 704.4693333333333 691.404 120.01117033333333
P-n45-k5 sweep interchange 4 10000 711.002 711.002 494.413677
P-n45-k5 sweep interchange 5 1000 711.002 711.002 8.815678333333333
P-n45-k5 sweep interchange 5 5000 711.002 711.002 84.73800166666666
P-n45-k5 sweep interchange 5 10000 711.002 711.002 302.36323
P-n45-k5 sweep interchange 6 1000 711.002 711.002 2.392239333333333
P-n45-k5 sweep interchange 6 5000 711.002 711.002 24.735127333333335
P-n45-k5 sweep interchange 6 10000 691.8556666666667 668.206 82.92695933333333
P-n45-k5 sweep interchange 7 1000 711.002 711.002 2.401809
P-n45-k5 sweep interchange 7 5000 710.7146666666666 710.14 24.439547333333334
P-n45-k5 sweep interchange 7 10000 699.6193333333334 677.559 82.37748066666667
P-n45-k5 sweep interchange 8 1000 711.002 711.002 2.9411973333333337
P-n45-k5 sweep interchange 8 5000 711.002 711.002 27.402329666666663
P-n45-k5 sweep interchange 8 10000 711.002 711.002 92.39907900000001
P-n45-k5 sweep interchange 9 1000 710.2746666666667 708.82 2.4951709999999996
P-n45-k5 sweep interchange 9 5000 711.002 711.002 24.619867666666664
P-n45-k5 sweep interchange 9 10000 697.9466666666667 671.836 82.61584566666667
P-n45-k5 sweep 2-opt 0 1000 639.732 589.354 13.404550333333333
